inPts3dCentered = {
{39.3081678},
{65.4343564},
{18.8332673}
};
v2 = {
{0.4207518},
{0.8329599},
{-0.3593685}
};
v3 = {
{0.0807135},
{0.3601961},
{0.9293783}
};
2,1, n, 33,25,2, 56.3933489, 42.4296246, 29.3431178, 0.5295770
2,1, n, 34,25,1, 56.2200000, 43.5100000, 29.7500000, 0.5928121
2,1, n, 34,25,2, 56.0967287, 43.3749942, 29.1860817, 0.5928121
2,1, n, 35,25,1, 55.9700000, 44.5200000, 29.6100000, 0.6452189
2,1, n, 35,25,2, 55.7921390, 44.3555112, 29.0119897, 0.6452189
2,1, n, 36,25,1, 55.7100000, 45.5700000, 29.4200000, 0.6726292
2,1, n, 36,25,2, 55.4768591, 45.3808416, 28.8180910, 0.6726292
2,1, n, 37,25,1, 55.4200000, 46.6600000, 29.1900000, 0.6785045
2,1, n, 37,25,2, 55.1495135, 46.4567163, 28.6018833, 0.6785045
2,1, n, 38,25,1, 55.1400000, 47.7700000, 28.9100000, 0.6657330
2,1, n, 38,25,2, 54.8189116, 47.5552313, 28.3678035, 0.6657330
2,1, n, 39,25,1, 54.8500000, 48.9200000, 28.5900000, 0.6460650
2,1, n, 39,25,2, 54.4786589, 48.6987667, 28.1098317, 0.6460650
2,1, n, 40,25,1, 54.5300000, 50.0900000, 28.2300000, 0.6038783
2,1, n, 40,25,2, 54.1327406, 49.8754671, 27.8289644, 0.6038783
2,1, n, 41,25,1, 54.2000000, 51.2700000, 27.8100000, 0.5395835
2,1, n, 41,25,2, 53.7842362, 51.0763057, 27.5257934, 0.5395835
2,1, n, 42,25,1, 53.8500000, 52.4600000, 27.3600000, 0.4739264
2,1, n, 42,25,2, 53.4345876, 52.2978727, 27.1995212, 0.4739264
2,1, n, 43,25,1, 53.4900000, 53.6600000, 26.8500000, 0.4229494
2,1, n, 43,25,2, 53.0829146, 53.5452994, 26.8466180, 0.4229494
2,1, n, 44,25,1, 53.1100000, 54.8600000, 26.3000000, 0.4158350
2,1, n, 44,25,2, 52.7329046, 54.8080782, 26.4673975, 0.4158350
2,1, n, 45,25,1, 52.7200000, 56.0800000, 25.7100000, 0.4828789
2,1, n, 45,25,2, 52.3811559, 56.1021710, 26.0533150, 0.4828789
2,1, n, 46,25,1, 52.3100000, 57.2900000, 25.0900000, 0.5963803
2,1, n, 46,25,2, 52.0359749, 57.4018792, 25.6077478, 0.5963803
2,1, n, 47,25,1, 51.9000000, 58.5000000, 24.4400000, 0.7429403
2,1, n, 47,25,2, 51.6978926, 58.7116671, 25.1228689, 0.7429403
2,1, n, 48,25,1, 51.5100000, 59.7000000, 23.7700000, 0.8940024
2,1, n, 48,25,2, 51.3729571, 60.0181083, 24.5941763, 0.8940024
2,1, n, 49,25,1, 51.1400000, 60.8900000, 23.1000000, 1.0060215
2,1, n, 49,25,2, 51.0679777, 61.3101574, 24.0112409, 1.0060215
2,1, n, 50,25,1, 50.8300000, 62.0600000, 22.4300000, 1.0564096
2,1, n, 50,25,2, 50.7929209, 62.5786432, 23.3495845, 1.0564096
2,1, n, 51,25,1, 50.5800000, 63.1900000, 21.7700000, 0.9880660
2,1, n, 51,25,2, 50.5734943, 63.7975492, 22.5491765, 0.9880660
2,1, n, 52,25,1, 50.4000000, 64.2800000, 21.1300000, 0.5409651
2,1, n, 52,25,2, 50.5940886, 64.7828438, 21.1760535, 0.5409651
2,1, n, 53,25,1, 50.3000000, 65.3300000, 20.5100000, 0.8242409
2,1, n, 53,25,2, 50.6805336, 64.7302774, 20.9282105, 0.8242409
2,1, n, 54,25,1, 50.2000000, 66.3100000, 19.9300000, 1.9286811
2,1, n, 54,25,2, 50.6914459, 64.7189635, 20.9030852, 1.9286811
2,1, n, 55,25,1, 50.2000000, 67.2700000, 19.3700000, 3.0162959
2,1, n, 55,25,2, 50.6985758, 64.7111739, 20.8871920, 3.0162959
2,1, n, 56,25,1, 50.2100000, 68.1400000, 18.8200000, 0.0000000
2,1, n, 56,25,2, 51.0176293, 61.5326364, 23.9029192, 8.3752962
2,1, n, 57,25,1, 50.2500000, 68.9400000, 18.2800000, 0.0000000
2,1, n, 57,25,2, 50.9793544, 61.7041108, 23.8174839, 9.1407756
2,1, n, 58,25,1, 50.3300000, 69.6600000, 17.7600000, 0.0000000
2,1, n, 58,25,2, 50.9425028, 61.8713687, 23.7323810, 9.8339855
