efPts = {
{0.5784631,0.7730480,0.1393011,0.5585647,0.7393567,0.1511212,0.6606286,0.9004223,0.1850610,0.7387047,0.9626356,0.1946416,0.6502828,0.8460257,0.2447242,0.7530000,0.8316000,0.4757000,0.7303000,0.7516000,0.3681000,0.7534000,0.6667000,0.3702000,0.7660000,0.5947000,0.3881000,0.8317000,0.5118000,0.4607000,0.5390124,0.7954550,0.1630925},
{0.5763536,0.7739037,0.1408886,0.5560973,0.7403062,0.1527236,0.6590918,0.9008437,0.1857654,0.7377052,0.9628961,0.1949809,0.6493206,0.8463251,0.2453325,0.7507000,0.8320000,0.4748000,0.7260000,0.7494000,0.3684000,0.7518000,0.6671000,0.3696000,0.7642000,0.5951000,0.3878000,0.8296000,0.5123000,0.4609000,0.5366123,0.7961344,0.1638068},
{0.5736783,0.7749729,0.1428612,0.5524802,0.7416745,0.1550011,0.6574717,0.9012811,0.1865006,0.7364662,0.9632148,0.1953984,0.6483414,0.8466284,0.2459493,0.7482000,0.8324000,0.4740000,0.7207000,0.7451000,0.3685000,0.7501000,0.6674000,0.3692000,0.7625000,0.5956000,0.3875000,0.8274000,0.5128000,0.4610000,0.5337580,0.7969335,0.1646296},
{0.5705556,0.7761990,0.1451083,0.5481868,0.7432637,0.1575998,0.6555074,0.9018023,0.1873819,0.7350555,0.9635720,0.1958695,0.6473836,0.8469237,0.2465504,0.7457000,0.8328000,0.4732000,0.7230000,0.7461000,0.3653000,0.7482000,0.6677000,0.3686000,0.7606000,0.5958000,0.3871000,0.8252000,0.5133000,0.4611000,0.5300508,0.7979572,0.1656563},
{0.5669065,0.7776034,0.1476617,0.5430377,0.7451227,0.1605756,0.6532880,0.9023795,0.1883647,0.7334181,0.9639793,0.1964108,0.6462591,0.8472688,0.2472533,0.7432000,0.8332000,0.4723000,0.7211000,0.7465000,0.3646000,0.7465000,0.6680000,0.3679000,0.7586000,0.5963000,0.3867000,0.8229000,0.5138000,0.4612000,0.5253705,0.7992275,0.1668869},
{0.5627450,0.7791693,0.1504830,0.5371333,0.7471955,0.1638113,0.6506617,0.9030465,0.1895103,0.7316054,0.9644210,0.1970032,0.6451173,0.8476172,0.2479639,0.7406000,0.8336000,0.4715000,0.7192000,0.7470000,0.3638000,0.7447000,0.6683000,0.3672000,0.7566000,0.5966000,0.3862000,0.8205000,0.5144000,0.4612000,0.5199783,0.8006617,0.1682176},
{0.5581413,0.7808595,0.1534971,0.5305150,0.7494495,0.1672294,0.6476407,0.9037929,0.1908050,0.7296037,0.9648978,0.1976491,0.6439558,0.8479698,0.2486838,0.7380000,0.8341000,0.4707000,0.7165000,0.7493000,0.3639000,0.7426000,0.6686000,0.3667000,0.7547000,0.5969000,0.3857000,0.8182000,0.5149000,0.4613000,0.5133956,0.8023717,0.1697211},
{0.5531002,0.7826622,0.1566754,0.5233717,0.7518058,0.1706893,0.6442725,0.9045993,0.1922203,0.7273515,0.9654209,0.1983658,0.6427244,0.8483414,0.2494435,0.7354000,0.8346000,0.4700000,0.7165000,0.7493000,0.3639000,0.7405000,0.6690000,0.3661000,0.7525000,0.5973000,0.3853000,0.8157000,0.5154000,0.4613000,0.5061001,0.8042170,0.1712394},
{0.5474870,0.7846138,0.1600727,0.5156101,0.7542827,0.1741982,0.6403375,0.9055078,0.1938370,0.7247731,0.9660028,0.1991736,0.6414921,0.8487113,0.2502003,0.7329000,0.8350000,0.4693000,0.7123000,0.7498000,0.3623000,0.7384000,0.6693000,0.3655000,0.7503000,0.5976000,0.3849000,0.8132000,0.5159000,0.4612000,0.4982567,0.8061453,0.1727068},
{0.5414701,0.7866442,0.1635577,0.5073097,0.7568423,0.1776830,0.6359367,0.9064824,0.1955993,0.7218792,0.9666347,0.2000643,0.6402392,0.8490851,0.2509663,0.7303000,0.8355000,0.4686000,0.7100000,0.7500000,0.3617000,0.7364000,0.6695000,0.3650000,0.7481000,0.5979000,0.3844000,0.8107000,0.5165000,0.4612000,0.4896666,0.8081944,0.1741276},
{0.5350425,0.7887468,0.1671121,0.4985410,0.7594533,0.1810851,0.6306596,0.9075949,0.1976510,0.7184510,0.9673553,0.2010984,0.6386318,0.8495616,0.2519438,0.7276000,0.8359000,0.4680000,0.7076000,0.7503000,0.3611000,0.7343000,0.6699000,0.3643000,0.7458000,0.5982000,0.3839000,0.8081000,0.5170000,0.4612000,0.4807321,0.8102595,0.1754092},
{0.5280093,0.7909737,0.1708134,0.4892767,0.7621151,0.1843890,0.6256003,0.9086059,0.1995570,0.7147262,0.9681048,0.2021969,0.6370756,0.8500195,0.2528848,0.7249000,0.8363000,0.4674000,0.7052000,0.7504000,0.3605000,0.7320000,0.6702000,0.3638000,0.7436000,0.5986000,0.3834000,0.8055000,0.5174000,0.4611000,0.4712503,0.8123809,0.1765609},
{0.5206427,0.7932281,0.1744917,0.4797225,0.7647630,0.1875043,0.6196825,0.9097217,0.2017131,0.7103498,0.9689423,0.2034552,0.6351762,0.8505741,0.2540262,0.7221000,0.8365000,0.4669000,0.7028000,0.7505000,0.3599000,0.7296000,0.6705000,0.3633000,0.7414000,0.5989000,0.3829000,0.8028000,0.5180000,0.4610000,0.4614995,0.8144905,0.1775318},
{0.5127092,0.7955718,0.1782393,0.4697042,0.7674399,0.1904723,0.6132130,0.9108619,0.2039827,0.7054439,0.9698279,0.2048258,0.6331687,0.8511550,0.2552240,0.7191000,0.8369000,0.4664000,0.7002000,0.7505000,0.3592000,0.7274000,0.6707000,0.3627000,0.7391000,0.5991000,0.3824000,0.8000000,0.5184000,0.4610000,0.4513105,0.8166204,0.1783251},
{0.5043201,0.7979606,0.1819744,0.4593283,0.7701113,0.1932426,0.6064593,0.9119667,0.2062582,0.6998601,0.9707699,0.2063363,0.6309185,0.8517999,0.2565566,0.7162000,0.8370000,0.4659000,0.6974000,0.7504000,0.3588000,0.7251000,0.6711000,0.3620000,0.7368000,0.5995000,0.3818000,0.7973000,0.5190000,0.4609000,0.4409968,0.8187019,0.1789070},
{0.4954307,0.8003970,0.1856910,0.4485360,0.7727868,0.1958145,0.5990771,0.9130777,0.2086394,0.6936614,0.9717369,0.2079539,0.6285427,0.8524738,0.2579521,0.7131000,0.8372000,0.4654000,0.6944000,0.7503000,0.3583000,0.7229000,0.6713000,0.3614000,0.7344000,0.5999000,0.3813000,0.7945000,0.5195000,0.4608000,0.4304885,0.8207483,0.1792796},
