fitErrPi Mean = 0.318282
fitErrTh Mean = 0.0136273
fitErrWr Mean = 0.00580899
fitErrLA Mean = 0.00709147
fitErrEl Mean = 0.0189642
fitErrUA Mean = 0.0298027
efPts = {
{0.7363318,0.3508943,0.2564015,0.7654934,0.3030793,0.2454371,0.6206371,0.4488644,0.2592977,1.1345717,0.8829707,0.4508156,0.8805601,0.8004149,0.4709960,0.6629000,0.7262000,0.5048000,0.7018000,0.5868000,0.3896000,0.7428000,0.5886000,0.2778000,0.7734000,0.5229000,0.3871000,0.8915000,0.4451000,0.4963000,0.3182823,0.0000000,0.0000000},
{0.7364691,0.3507962,0.2563554,0.7652655,0.3031840,0.2455399,0.6206555,0.4488348,0.2593054,0.5723954,0.5732318,0.2468730,0.5797033,0.6664288,0.3452872,0.6617000,0.7252000,0.5041000,0.7012000,0.5857000,0.3891000,0.7425000,0.5881000,0.2776000,0.7728000,0.5225000,0.3869000,0.8909000,0.4444000,0.4965000,0.3182823,0.0000000,0.0000000},
{0.7365643,0.3507282,0.2563234,0.7649786,0.3033163,0.2456691,0.6204433,0.4491772,0.2592168,0.5722172,0.5739831,0.2464867,0.5796592,0.6662329,0.3453481,0.6605000,0.7244000,0.5032000,0.7006000,0.5847000,0.3887000,0.7422000,0.5876000,0.2774000,0.7721000,0.5221000,0.3868000,0.8902000,0.4437000,0.4967000,0.3182823,0.0000000,0.0000000},
{0.7366664,0.3506553,0.2562890,0.7647741,0.3034108,0.2457609,0.6201736,0.4496138,0.2591040,0.5719631,0.5750690,0.2459303,0.5796600,0.6662364,0.3453470,0.6594000,0.7237000,0.5024000,0.7000000,0.5836000,0.3883000,0.7420000,0.5871000,0.2772000,0.7715000,0.5216000,0.3866000,0.8894000,0.4431000,0.4970000,0.3182823,0.0000000,0.0000000},
{0.7367769,0.3505766,0.2562518,0.7644882,0.3035435,0.2458892,0.6198523,0.4501355,0.2589693,0.5716689,0.5763491,0.2452775,0.5797099,0.6664580,0.3452781,0.6583000,0.7232000,0.5015000,0.6993000,0.5826000,0.3879000,0.7417000,0.5866000,0.2770000,0.7708000,0.5212000,0.3864000,0.8885000,0.4426000,0.4973000,0.3182823,0.0000000,0.0000000},
{0.7367584,0.3505897,0.2562580,0.7641217,0.3037141,0.2460531,0.6195315,0.4506587,0.2588343,0.5713922,0.5775769,0.2446545,0.5798352,0.6670096,0.3451071,0.6572000,0.7229000,0.5006000,0.6987000,0.5816000,0.3875000,0.7415000,0.5861000,0.2768000,0.7702000,0.5208000,0.3863000,0.8876000,0.4420000,0.4976000,0.3182823,0.0000000,0.0000000},
{0.7367364,0.3506054,0.2562654,0.7636777,0.3039218,0.2462511,0.6192283,0.4511550,0.2587063,0.5711263,0.5787793,0.2440473,0.5799754,0.6676202,0.3449187,0.6562000,0.7228000,0.4997000,0.6981000,0.5805000,0.3870000,0.7412000,0.5857000,0.2767000,0.7695000,0.5203000,0.3861000,0.8865000,0.4415000,0.4979000,0.3182823,0.0000000,0.0000000},
{0.7365372,0.3507475,0.2563325,0.7632003,0.3041463,0.2464632,0.6189252,0.4516531,0.2585781,0.5708842,0.5798951,0.2434864,0.5801514,0.6683771,0.3446867,0.6553000,0.7228000,0.4988000,0.6974000,0.5795000,0.3866000,0.7410000,0.5852000,0.2765000,0.7688000,0.5199000,0.3859000,0.8854000,0.4412000,0.4983000,0.3182823,0.0000000,0.0000000},
{0.7364644,0.3507995,0.2563570,0.7626350,0.3044138,0.2467134,0.6186335,0.4521341,0.2584543,0.5706557,0.5809662,0.2429503,0.5803414,0.6691818,0.3444416,0.6545000,0.7229000,0.4978000,0.6968000,0.5784000,0.3862000,0.7407000,0.5847000,0.2763000,0.7682000,0.5195000,0.3858000,0.8842000,0.4409000,0.4986000,0.3182823,0.0000000,0.0000000},
{0.7362028,0.3509867,0.2564448,0.7617965,0.3048138,0.2470823,0.6182898,0.4527033,0.2583079,0.5704596,0.5819013,0.2424841,0.5805456,0.6700342,0.3441839,0.6538000,0.7231000,0.4969000,0.6968000,0.5784000,0.3862000,0.7405000,0.5842000,0.2761000,0.7675000,0.5191000,0.3856000,0.8830000,0.4407000,0.4991000,0.3182823,0.0000000,0.0000000},
{0.7357726,0.3512953,0.2565887,0.7608617,0.3052642,0.2474907,0.6179518,0.4532654,0.2581635,0.5702244,0.5830418,0.2419179,0.5807152,0.6707323,0.3439743,0.6531000,0.7234000,0.4959000,0.6966000,0.5789000,0.3855000,0.7402000,0.5837000,0.2759000,0.7669000,0.5186000,0.3854000,0.8817000,0.4406000,0.4996000,0.3182823,0.0000000,0.0000000},
{0.7351894,0.3517156,0.2567829,0.7597750,0.3057938,0.2479616,0.6174489,0.4541061,0.2579478,0.5699909,0.5841957,0.2413475,0.5809245,0.6715822,0.3437209,0.6526000,0.7237000,0.4950000,0.6962000,0.5792000,0.3849000,0.7400000,0.5832000,0.2758000,0.7662000,0.5182000,0.3853000,0.8804000,0.4407000,0.5001000,0.3182823,0.0000000,0.0000000},
{0.7342579,0.3523913,0.2570908,0.7581967,0.3065744,0.2486383,0.6168465,0.4551203,0.2576880,0.5697267,0.5855294,0.2406915,0.5811544,0.6725020,0.3434488,0.6521000,0.7241000,0.4941000,0.6956000,0.5794000,0.3844000,0.7397000,0.5827000,0.2756000,0.7656000,0.5178000,0.3851000,0.8791000,0.4408000,0.5007000,0.3182823,0.0000000,0.0000000},
{0.7328289,0.3534384,0.2575577,0.7563510,0.3075043,0.2494186,0.6161497,0.4563031,0.2573855,0.5694518,0.5869505,0.2399964,0.5814053,0.6734896,0.3431591,0.6516000,0.7246000,0.4932000,0.6954000,0.5799000,0.3839000,0.7394000,0.5823000,0.2754000,0.7649000,0.5174000,0.3849000,0.8779000,0.4410000,0.5013000,0.3182823,0.0000000,0.0000000},
