fitErrPi Mean = 0.0333056
fitErrTh Mean = 0.0412738
fitErrWr Mean = 0.0516836
fitErrLA Mean = 0.428376
fitErrEl Mean = 0.0932085
fitErrUA Mean = 0.304573
efPts = {
{0.4095855,0.7869297,0.0508265,0.3772664,0.7410583,0.0544125,0.9729411,0.7550243,-0.5882055,0.7124742,0.9204673,0.1520011,0.8549239,0.9372141,0.1317700,0.7056000,0.8764000,0.4592000,0.6901000,0.7573000,0.4054000,0.6873000,0.6806000,0.3407000,0.7246000,0.6220000,0.4285000,0.7900000,0.5447000,0.4829000,0.3834901,0.7874402,0.0459795},
{0.4042099,0.7888562,0.0556154,0.3714203,0.7431954,0.0591518,0.7456352,0.8377209,-0.0885540,0.7045132,0.9203020,0.1507074,0.8529159,0.9364045,0.1301475,0.7044000,0.8760000,0.4595000,0.6893000,0.7570000,0.4054000,0.6868000,0.6802000,0.3406000,0.7242000,0.6219000,0.4284000,0.7898000,0.5443000,0.4833000,0.3778149,0.7898773,0.0509057},
{0.3988957,0.7907202,0.0602304,0.3653640,0.7453641,0.0639095,0.7410745,0.8369300,-0.0913115,0.6963670,0.9201539,0.1492615,0.8510049,0.9356329,0.1285978,0.7032000,0.8754000,0.4597000,0.6885000,0.7566000,0.4054000,0.6862000,0.6799000,0.3405000,0.7238000,0.6216000,0.4283000,0.7895000,0.5443000,0.4832000,0.3718620,0.7923712,0.0558905},
{0.3932943,0.7926437,0.0649736,0.3590349,0.7475843,0.0687262,0.7362499,0.8360902,-0.0942450,0.6880453,0.9200241,0.1476603,0.8486718,0.9346895,0.1266984,0.7018000,0.8749000,0.4598000,0.6876000,0.7562000,0.4054000,0.6856000,0.6795000,0.3405000,0.7234000,0.6213000,0.4282000,0.7892000,0.5443000,0.4831000,0.3657302,0.7948779,0.0608444},
{0.3874235,0.7946170,0.0698191,0.3525580,0.7498104,0.0735006,0.7313709,0.8352376,-0.0972289,0.6796742,0.9199148,0.1459258,0.8465125,0.9338150,0.1249331,0.7004000,0.8744000,0.4600000,0.6867000,0.7556000,0.4053000,0.6851000,0.6791000,0.3404000,0.7230000,0.6210000,0.4281000,0.7889000,0.5443000,0.4830000,0.3594163,0.7973982,0.0657673},
{0.3814223,0.7965913,0.0746462,0.3458859,0.7520578,0.0782647,0.7265282,0.8343880,-0.1002078,0.6710750,0.9198244,0.1440170,0.8442699,0.9329053,0.1230922,0.6989000,0.8739000,0.4601000,0.6858000,0.7551000,0.4053000,0.6846000,0.6787000,0.3402000,0.7226000,0.6207000,0.4280000,0.7887000,0.5441000,0.4832000,0.3530008,0.7998998,0.0705969},
{0.3753650,0.7985425,0.0793962,0.3391677,0.7542761,0.0829116,0.7213886,0.8334828,-0.1033883,0.6625449,0.9197564,0.1419979,0.8417865,0.9318962,0.1210447,0.6975000,0.8734000,0.4603000,0.6848000,0.7546000,0.4052000,0.6841000,0.6783000,0.3400000,0.7222000,0.6205000,0.4279000,0.7885000,0.5441000,0.4831000,0.3464350,0.8024021,0.0753709},
{0.3692320,0.8004776,0.0840865,0.3323917,0.7564705,0.0874540,0.7165008,0.8326184,-0.1064311,0.6540248,0.9197098,0.1398575,0.8394333,0.9309383,0.1190958,0.6959000,0.8729000,0.4606000,0.6838000,0.7541000,0.4051000,0.6835000,0.6779000,0.3399000,0.7218000,0.6203000,0.4277000,0.7880000,0.5445000,0.4826000,0.3398662,0.8048506,0.0799865},
{0.3630117,0.8024006,0.0887270,0.3255736,0.7586371,0.0918849,0.7113422,0.8317024,-0.1096618,0.6456607,0.9196848,0.1376364,0.8373748,0.9300990,0.1173839,0.6943000,0.8723000,0.4608000,0.6828000,0.7536000,0.4051000,0.6829000,0.6774000,0.3397000,0.7213000,0.6200000,0.4275000,0.7877000,0.5446000,0.4826000,0.3332453,0.8072658,0.0844853},
{0.3567222,0.8043064,0.0933052,0.3187449,0.7607671,0.0961883,0.7064104,0.8308232,-0.1127689,0.6376858,0.9196799,0.1354081,0.8349433,0.9291060,0.1153534,0.6926000,0.8716000,0.4610000,0.6817000,0.7530000,0.4050000,0.6822000,0.6770000,0.3395000,0.7208000,0.6198000,0.4274000,0.7875000,0.5446000,0.4825000,0.3265818,0.8096461,0.0888656},
{0.3504678,0.8061645,0.0977490,0.3119885,0.7628368,0.1003193,0.7015719,0.8299571,-0.1158352,0.6299981,0.9196929,0.1331574,0.8326012,0.9281479,0.1133890,0.6907000,0.8708000,0.4611000,0.6806000,0.7523000,0.4050000,0.6815000,0.6765000,0.3394000,0.7203000,0.6196000,0.4272000,0.7871000,0.5447000,0.4825000,0.3200229,0.8119417,0.0930394},
{0.3443250,0.8079549,0.1020119,0.3052132,0.7648761,0.1043398,0.6967056,0.8290827,-0.1189369,0.6225815,0.9197221,0.1308898,0.8301243,0.9271328,0.1113021,0.6887000,0.8699000,0.4612000,0.6793000,0.7518000,0.4048000,0.6808000,0.6760000,0.3393000,0.7198000,0.6192000,0.4271000,0.7869000,0.5448000,0.4824000,0.3134718,0.8141900,0.0970780},
{0.3381746,0.8097146,0.1061831,0.2985514,0.7668471,0.1081781,0.6921245,0.8282563,-0.1218732,0.6154037,0.9197659,0.1286043,0.8276109,0.9261009,0.1091747,0.6866000,0.8689000,0.4611000,0.6781000,0.7511000,0.4047000,0.6801000,0.6754000,0.3390000,0.7192000,0.6189000,0.4269000,0.7866000,0.5448000,0.4824000,0.3069826,0.8163749,0.1009555},
{0.3321892,0.8113964,0.1101522,0.2920424,0.7687413,0.1118219,0.6875436,0.8274270,-0.1248254,0.6086848,0.9198212,0.1263827,0.8251843,0.9251028,0.1071112,0.6843000,0.8680000,0.4611000,0.6768000,0.7503000,0.4047000,0.6794000,0.6749000,0.3388000,0.7186000,0.6186000,0.4268000,0.7863000,0.5449000,0.4824000,0.3006790,0.8184585,0.1046090},
{0.3262935,0.8130244,0.1139776,0.2857986,0.7705297,0.1152210,0.6833747,0.8266695,-0.1275262,0.6021949,0.9198878,0.1241601,0.8227275,0.9240905,0.1050126,0.6821000,0.8669000,0.4611000,0.6753000,0.7495000,0.4046000,0.6784000,0.6743000,0.3388000,0.7180000,0.6183000,0.4267000,0.7859000,0.5450000,0.4823000,0.2944664,0.8204760,0.1081045},
{0.3206123,0.8145671,0.1175871,0.2796570,0.7722622,0.1184750,0.6793278,0.8259317,-0.1301606,0.5960296,0.9199633,0.1219774,0.8202091,0.9230508,0.1028514,0.6798000,0.8659000,0.4612000,0.6737000,0.7487000,0.4046000,0.6771000,0.6735000,0.3389000,0.7173000,0.6180000,0.4264000,0.7855000,0.5451000,0.4823000,0.2884813,0.8223868,0.1113763},
{0.3151479,0.8160274,0.1209896,0.2737335,0.7739088,0.1215314,0.6752297,0.8251822,-0.1328415,0.5904322,0.9200425,0.1199346,0.8179277,0.9221074,0.1008848,0.6775000,0.8649000,0.4613000,0.6721000,0.7479000,0.4045000,0.6757000,0.6727000,0.3390000,0.7167000,0.6176000,0.4263000,0.7851000,0.5452000,0.4823000,0.2827089,0.8241999,0.1144453},
{0.3098353,0.8174255,0.1242341,0.2681751,0.7754326,0.1243277,0.6716841,0.8245316,-0.1351715,0.5853396,0.9201234,0.1180242,0.8159577,0.9212913,0.0991798,0.6751000,0.8638000,0.4614000,0.6703000,0.7470000,0.4045000,0.6736000,0.6707000,0.3390000,0.7160000,0.6173000,0.4261000,0.7847000,0.5453000,0.4823000,0.2772115,0.8259003,0.1172910},
{0.3047591,0.8187420,0.1272770,0.2627648,0.7768964,0.1269840,0.6679361,0.8238419,-0.1376452,0.5805076,0.9202082,0.1161651,0.8139771,0.9204697,0.0974594,0.6726000,0.8626000,0.4615000,0.6684000,0.7461000,0.4044000,0.6752000,0.6718000,0.3380000,0.7152000,0.6170000,0.4259000,0.7842000,0.5454000,0.4824000,0.2718270,0.8275413,0.1200070},
{0.2999060,0.8199832,0.1301349,0.2576988,0.7782499,0.1294137,0.6647579,0.8232553,-0.1397515,0.5761930,0.9202907,0.1144658,0.8119662,0.9196343,0.0957062,0.6702000,0.8613000,0.4615000,0.6664000,0.7450000,0.4043000,0.6743000,0.6712000,0.3377000,0.7144000,0.6166000,0.4257000,0.7836000,0.5455000,0.4824000,0.2667277,0.8290736,0.1225155},
{0.2953115,0.8211429,0.1327952,0.2529129,0.7795136,0.1316586,0.6616797,0.8226858,-0.1417991,0.5721345,0.9203742,0.1128330,0.8103514,0.9189625,0.0942935,0.6677000,0.8601000,0.4616000,0.6639000,0.7432000,0.4042000,0.6733000,0.6707000,0.3374000,0.7136000,0.6163000,0.4256000,0.7830000,0.5456000,0.4824000,0.2618796,0.8305110,0.1248438},
{0.2909509,0.8222298,0.1352798,0.2483600,0.7807024,0.1337494,0.6590434,0.8221968,-0.1435588,0.5683697,0.9204569,0.1112879,0.8083682,0.9181363,0.0925526,0.6652000,0.8589000,0.4616000,0.6619000,0.7419000,0.4042000,0.6724000,0.6701000,0.3371000,0.7127000,0.6160000,0.4254000,0.7824000,0.5456000,0.4824000,0.2574037,0.8318216,0.1269453},
{0.2867142,0.8232734,0.1376569,0.2440193,0.7818239,0.1357024,0.6564103,0.8217074,-0.1453219,0.5649068,0.9205375,0.1098402,0.8066700,0.9174279,0.0910568,0.6629000,0.8577000,0.4615000,0.6599000,0.7399000,0.4041000,0.6714000,0.6694000,0.3369000,0.7119000,0.6155000,0.4255000,0.7818000,0.5457000,0.4824000,0.2530916,0.8330694,0.1289268},
{0.2827865,0.8242299,0.1398286,0.2399190,0.7828726,0.1375115,0.6538017,0.8212215,-0.1470741,0.5617008,0.9206162,0.1084768,0.8051710,0.9168018,0.0897325,0.6604000,0.8565000,0.4615000,0.6599000,0.7399000,0.4041000,0.6703000,0.6689000,0.3366000,0.7110000,0.6152000,0.4253000,0.7811000,0.5458000,0.4824000,0.2490068,0.8342382,0.1307653},
{0.2791526,0.8251056,0.1418106,0.2360204,0.7838602,0.1391997,0.6519533,0.8208766,-0.1483189,0.5588575,0.9206892,0.1072487,0.8034856,0.9160969,0.0882390,0.6581000,0.8554000,0.4616000,0.6603000,0.7418000,0.4027000,0.6693000,0.6683000,0.3363000,0.7101000,0.6150000,0.4251000,0.7803000,0.5460000,0.4824000,0.2451081,0.8353420,0.1324855},
{0.2756075,0.8259515,0.1437193,0.2324397,0.7847592,0.1407230,0.6495948,0.8204357,-0.1499113,0.5561471,0.9207617,0.1060611,0.8020733,0.9155056,0.0869839,0.6557000,0.8543000,0.4615000,0.6587000,0.7411000,0.4025000,0.6683000,0.6677000,0.3360000,0.7092000,0.6147000,0.4249000,0.7795000,0.5461000,0.4824000,0.2415287,0.8363452,0.1340353},
{0.2724653,0.8266943,0.1453908,0.2291138,0.7855874,0.1421147,0.6476344,0.8200686,-0.1512384,0.5536142,0.9208321,0.1049360,0.8005331,0.9148600,0.0856114,0.6534000,0.8533000,0.4614000,0.6572000,0.7404000,0.4022000,0.6672000,0.6672000,0.3357000,0.7081000,0.6143000,0.4247000,0.7787000,0.5462000,0.4824000,0.2381524,0.8372827,0.1354715},
{0.2694654,0.8273975,0.1469688,0.2259630,0.7863659,0.1434127,0.6456619,0.8196986,-0.1525768,0.5513566,0.9208970,0.1039207,0.7991152,0.9142650,0.0843442,0.6512000,0.8523000,0.4612000,0.6557000,0.7398000,0.4018000,0.6662000,0.6666000,0.3354000,0.7072000,0.6140000,0.4245000,0.7779000,0.5463000,0.4824000,0.2349001,0.8381778,0.1368316},
{0.2667016,0.8280402,0.1484074,0.2231608,0.7870533,0.1445504,0.6437461,0.8193386,-0.1538797,0.5492482,0.9209595,0.1029615,0.7976740,0.9136596,0.0830529,0.6490000,0.8515000,0.4610000,0.6542000,0.7393000,0.4015000,0.6651000,0.6662000,0.3352000,0.7061000,0.6138000,0.4243000,0.7771000,0.5463000,0.4824000,0.2319871,0.8389728,0.1380305},
{0.2640877,0.8286434,0.1497547,0.2204914,0.7877038,0.1456197,0.6420980,0.8190285,-0.1550030,0.5471423,0.9210238,0.1019928,0.7963860,0.9131179,0.0818957,0.6469000,0.8507000,0.4607000,0.6528000,0.7388000,0.4011000,0.6640000,0.6656000,0.3348000,0.7052000,0.6134000,0.4241000,0.7762000,0.5464000,0.4823000,0.2292527,0.8397134,0.1391393},
{0.2617104,0.8291883,0.1509689,0.2179968,0.7883079,0.1466062,0.6402881,0.8186875,-0.1562392,0.5450567,0.9210893,0.1010227,0.7953516,0.9126825,0.0809643,0.6448000,0.8500000,0.4604000,0.6513000,0.7383000,0.4007000,0.6630000,0.6652000,0.3346000,0.7041000,0.6132000,0.4239000,0.7754000,0.5465000,0.4824000,0.2267323,0.8403913,0.1401473},
{0.2594536,0.8297022,0.1521116,0.2155740,0.7888911,0.1475526,0.6387224,0.8183920,-0.1573107,0.5431651,0.9211503,0.1001335,0.7939088,0.9120746,0.0796623,0.6429000,0.8493000,0.4601000,0.6499000,0.7378000,0.4003000,0.6619000,0.6647000,0.3342000,0.7030000,0.6130000,0.4237000,0.7743000,0.5463000,0.4829000,0.2243496,0.8410278,0.1410877},
{0.2573762,0.8301724,0.1531551,0.2132872,0.7894385,0.1484352,0.6371575,0.8180963,-0.1583837,0.5413669,0.9212098,0.0992798,0.7928845,0.9116426,0.0787357,0.6409000,0.8487000,0.4598000,0.6485000,0.7373000,0.3998000,0.6608000,0.6644000,0.3339000,0.7020000,0.6127000,0.4235000,0.7735000,0.5466000,0.4823000,0.2221259,0.8416182,0.1419546},
{0.2554451,0.8306071,0.1541180,0.2111647,0.7899438,0.1492452,0.6359686,0.8178714,-0.1592002,0.5398121,0.9212623,0.0985350,0.7915728,0.9110889,0.0775466,0.6391000,0.8481000,0.4595000,0.6472000,0.7368000,0.3995000,0.6598000,0.6640000,0.3336000,0.7009000,0.6125000,0.4232000,0.7726000,0.5466000,0.4823000,0.2202143,0.8421228,0.1426915},
{0.2536538,0.8310082,0.1550050,0.2091793,0.7904140,0.1499950,0.6345411,0.8176011,-0.1601821,0.5382279,0.9213170,0.0977695,0.7905787,0.9106689,0.0766433,0.6370000,0.8474000,0.4591000,0.6458000,0.7364000,0.3990000,0.6587000,0.6636000,0.3333000,0.6999000,0.6123000,0.4230000,0.7716000,0.5466000,0.4822000,0.2183663,0.8426082,0.1433965},
{0.2521543,0.8313424,0.1557430,0.2073857,0.7908369,0.1506656,0.6330699,0.8173222,-0.1611960,0.5368404,0.9213658,0.0970937,0.7895463,0.9102323,0.0757035,0.6352000,0.8469000,0.4587000,0.6445000,0.7360000,0.3987000,0.6577000,0.6633000,0.3329000,0.6988000,0.6121000,0.4228000,0.7705000,0.5466000,0.4821000,0.2166668,0.8430524,0.1440386},
{0.2505802,0.8316917,0.1565131,0.2058217,0.7912041,0.1512453,0.6318865,0.8170975,-0.1620127,0.5355109,0.9214135,0.0964412,0.7886226,0.9098414,0.0748611,0.6335000,0.8464000,0.4583000,0.6431000,0.7356000,0.3983000,0.6567000,0.6629000,0.3326000,0.6977000,0.6118000,0.4225000,0.7695000,0.5466000,0.4821000,0.2151778,0.8434398,0.1445962},
{0.2492576,0.8319840,0.1571568,0.2044189,0.7915323,0.1517612,0.6305058,0.8168352,-0.1629671,0.5342680,0.9214587,0.0958270,0.7874908,0.9093621,0.0738269,0.6318000,0.8459000,0.4579000,0.6418000,0.7352000,0.3979000,0.6557000,0.6626000,0.3322000,0.6967000,0.6116000,0.4223000,0.7685000,0.5466000,0.4820000,0.2136566,0.8438340,0.1451611},
{0.2479367,0.8322748,0.1577964,0.2030799,0.7918445,0.1522501,0.6292606,0.8165983,-0.1638292,0.5330671,0.9215032,0.0952294,0.7868193,0.9090775,0.0732122,0.6302000,0.8453000,0.4575000,0.6406000,0.7348000,0.3976000,0.6547000,0.6623000,0.3319000,0.6956000,0.6114000,0.4221000,0.7674000,0.5466000,0.4820000,0.2122328,0.8442015,0.1456854},
